"Action","Type","Status","RelativePath","Name","Extension","SourcePath","TargetPath","SourceSize","TargetSize","SizeDifference","SourceModified","TargetModified","Recommendation","Notes"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Incentives\City of Addison\Town of Addison Incentive Proposal Project Legal e 5-1-13_files\image003.jpg","image003.jpg",".jpg","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Incentives\City of Addison\Town of Addison Incentive Proposal Project Legal e 5-1-13_files\image003.jpg","","0 B","5.11 KB","-5,229.00 B","","5/1/2013 5:02:07 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Incentives\City of Addison\Town of Addison Incentive Proposal Project Legal e 5-1-13_files\themedata.thmx","themedata.thmx",".thmx","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Incentives\City of Addison\Town of Addison Incentive Proposal Project Legal e 5-1-13_files\themedata.thmx","","0 B","3.01 KB","-3,081.00 B","","5/1/2013 5:02:06 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\15000 Surveyor Lease Extension Proposal F-U Req e 8-23-15_files\colorschememapping.xml","colorschememapping.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\15000 Surveyor Lease Extension Proposal F-U Req e 8-23-15_files\colorschememapping.xml","","0 B","314.00 B","-314.00 B","","8/23/2015 1:38:44 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\15000 Surveyor Lease Extension Proposal F-U Req e 8-23-15_files\filelist.xml","filelist.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\15000 Surveyor Lease Extension Proposal F-U Req e 8-23-15_files\filelist.xml","","0 B","374.00 B","-374.00 B","","8/23/2015 1:38:44 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\15000 Surveyor Lease Extension Proposal F-U Req e 8-23-15_files\image001.jpg","image001.jpg",".jpg","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\15000 Surveyor Lease Extension Proposal F-U Req e 8-23-15_files\image001.jpg","","0 B","14.22 KB","-14,557.00 B","","8/23/2015 1:38:44 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\15000 Surveyor Lease Extension Proposal F-U Req e 8-23-15_files\image002.jpg","image002.jpg",".jpg","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\15000 Surveyor Lease Extension Proposal F-U Req e 8-23-15_files\image002.jpg","","0 B","2.50 KB","-2,558.00 B","","8/23/2015 1:38:44 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\15000 Surveyor Lease Extension Proposal F-U Req e 8-23-15_files\image003.jpg","image003.jpg",".jpg","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\15000 Surveyor Lease Extension Proposal F-U Req e 8-23-15_files\image003.jpg","","0 B","2.02 KB","-2,065.00 B","","8/23/2015 1:38:44 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\15000 Surveyor Lease Extension Proposal F-U Req e 8-23-15_files\themedata.thmx","themedata.thmx",".thmx","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\15000 Surveyor Lease Extension Proposal F-U Req e 8-23-15_files\themedata.thmx","","0 B","3.06 KB","-3,134.00 B","","8/23/2015 1:38:44 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\BDF 15000 Surveyor Extension Proposal LL Response e 10-7-15_files\colorschememapping.xml","colorschememapping.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\BDF 15000 Surveyor Extension Proposal LL Response e 10-7-15_files\colorschememapping.xml","","0 B","314.00 B","-314.00 B","","10/7/2015 5:00:43 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\BDF 15000 Surveyor Extension Proposal LL Response e 10-7-15_files\filelist.xml","filelist.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\BDF 15000 Surveyor Extension Proposal LL Response e 10-7-15_files\filelist.xml","","0 B","440.00 B","-440.00 B","","10/7/2015 5:00:43 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\BDF 15000 Surveyor Extension Proposal LL Response e 10-7-15_files\image001.gif","image001.gif",".gif","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\BDF 15000 Surveyor Extension Proposal LL Response e 10-7-15_files\image001.gif","","0 B","2.00 KB","-2,051.00 B","","10/7/2015 5:00:43 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\BDF 15000 Surveyor Extension Proposal LL Response e 10-7-15_files\image002.jpg","image002.jpg",".jpg","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\BDF 15000 Surveyor Extension Proposal LL Response e 10-7-15_files\image002.jpg","","0 B","14.22 KB","-14,557.00 B","","10/7/2015 5:00:43 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\BDF 15000 Surveyor Extension Proposal LL Response e 10-7-15_files\image003.jpg","image003.jpg",".jpg","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\BDF 15000 Surveyor Extension Proposal LL Response e 10-7-15_files\image003.jpg","","0 B","2.02 KB","-2,065.00 B","","10/7/2015 5:00:43 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\BDF 15000 Surveyor Extension Proposal LL Response e 10-7-15_files\image004.jpg","image004.jpg",".jpg","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\BDF 15000 Surveyor Extension Proposal LL Response e 10-7-15_files\image004.jpg","","0 B","2.02 KB","-2,065.00 B","","10/7/2015 5:00:43 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\BDF 15000 Surveyor Extension Proposal LL Response e 10-7-15_files\image005.jpg","image005.jpg",".jpg","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\BDF 15000 Surveyor Extension Proposal LL Response e 10-7-15_files\image005.jpg","","0 B","2.02 KB","-2,065.00 B","","10/7/2015 5:00:43 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\BDF 15000 Surveyor Extension Proposal LL Response e 10-7-15_files\themedata.thmx","themedata.thmx",".thmx","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\BDF 15000 Surveyor Extension Proposal LL Response e 10-7-15_files\themedata.thmx","","0 B","3.06 KB","-3,134.00 B","","10/7/2015 5:00:43 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\BDF Surveyor Lease Extension Proposal Req Eric e 8-25-15_files\colorschememapping.xml","colorschememapping.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\BDF Surveyor Lease Extension Proposal Req Eric e 8-25-15_files\colorschememapping.xml","","0 B","314.00 B","-314.00 B","","8/25/2015 6:23:42 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\BDF Surveyor Lease Extension Proposal Req Eric e 8-25-15_files\filelist.xml","filelist.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\BDF Surveyor Lease Extension Proposal Req Eric e 8-25-15_files\filelist.xml","","0 B","373.00 B","-373.00 B","","8/25/2015 6:23:42 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\BDF Surveyor Lease Extension Proposal Req Eric e 8-25-15_files\image001.jpg","image001.jpg",".jpg","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\BDF Surveyor Lease Extension Proposal Req Eric e 8-25-15_files\image001.jpg","","0 B","14.22 KB","-14,557.00 B","","8/25/2015 6:23:42 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\BDF Surveyor Lease Extension Proposal Req Eric e 8-25-15_files\image002.jpg","image002.jpg",".jpg","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\BDF Surveyor Lease Extension Proposal Req Eric e 8-25-15_files\image002.jpg","","0 B","2.02 KB","-2,065.00 B","","8/25/2015 6:23:42 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\BDF Surveyor Lease Extension Proposal Req Eric e 8-25-15_files\image003.jpg","image003.jpg",".jpg","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\BDF Surveyor Lease Extension Proposal Req Eric e 8-25-15_files\image003.jpg","","0 B","4.21 KB","-4,312.00 B","","8/25/2015 6:23:42 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\BDF Surveyor Lease Extension Proposal Req Eric e 8-25-15_files\themedata.thmx","themedata.thmx",".thmx","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Surveyor\BDF Surveyor Lease Extension Proposal Req Eric e 8-25-15_files\themedata.thmx","","0 B","3.06 KB","-3,134.00 B","","8/25/2015 6:23:42 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\Genesis\Gen Ancillaries\CareerStaff+\MI Bingham Farms (Detroit )\2014 Relocation\RFPs+\30100 Telegraph+\CONFIDENTIALITY\CS Bingham 30100 Telegraph Financials CONFIDENTIAL STMT Confirmation e 11-5-14_files\colorschememapping.xml","colorschememapping.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\Genesis\Gen Ancillaries\CareerStaff+\MI Bingham Farms (Detroit )\2014 Relocation\RFPs+\30100 Telegraph+\CONFIDENTIALITY\CS Bingham 30100 Telegraph Financials CONFIDENTIAL STMT Confirmation e 11-5-14_files\colorschememapping.xml","","0 B","314.00 B","-314.00 B","","11/5/2014 1:44:48 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\Genesis\Gen Ancillaries\CareerStaff+\MI Bingham Farms (Detroit )\2014 Relocation\RFPs+\30100 Telegraph+\CONFIDENTIALITY\CS Bingham 30100 Telegraph Financials CONFIDENTIAL STMT Confirmation e 11-5-14_files\filelist.xml","filelist.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\Genesis\Gen Ancillaries\CareerStaff+\MI Bingham Farms (Detroit )\2014 Relocation\RFPs+\30100 Telegraph+\CONFIDENTIALITY\CS Bingham 30100 Telegraph Financials CONFIDENTIAL STMT Confirmation e 11-5-14_files\filelist.xml","","0 B","333.00 B","-333.00 B","","11/5/2014 1:44:48 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\Genesis\Gen Ancillaries\CareerStaff+\MI Bingham Farms (Detroit )\2014 Relocation\RFPs+\30100 Telegraph+\CONFIDENTIALITY\CS Bingham 30100 Telegraph Financials CONFIDENTIAL STMT Confirmation e 11-5-14_files\image001.jpg","image001.jpg",".jpg","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\Genesis\Gen Ancillaries\CareerStaff+\MI Bingham Farms (Detroit )\2014 Relocation\RFPs+\30100 Telegraph+\CONFIDENTIALITY\CS Bingham 30100 Telegraph Financials CONFIDENTIAL STMT Confirmation e 11-5-14_files\image001.jpg","","0 B","2.05 KB","-2,102.00 B","","11/5/2014 1:44:48 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\Genesis\Gen Ancillaries\CareerStaff+\MI Bingham Farms (Detroit )\2014 Relocation\RFPs+\30100 Telegraph+\CONFIDENTIALITY\CS Bingham 30100 Telegraph Financials CONFIDENTIAL STMT Confirmation e 11-5-14_files\themedata.thmx","themedata.thmx",".thmx","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\Genesis\Gen Ancillaries\CareerStaff+\MI Bingham Farms (Detroit )\2014 Relocation\RFPs+\30100 Telegraph+\CONFIDENTIALITY\CS Bingham 30100 Telegraph Financials CONFIDENTIAL STMT Confirmation e 11-5-14_files\themedata.thmx","","0 B","3.01 KB","-3,081.00 B","","11/5/2014 1:44:48 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\Genesis\Gen Ancillaries\CareerStaff+\MI Bingham Farms (Detroit )\2014 Relocation\RFPs+\30100 Telegraph+\CONFIDENTIALITY\CS Bingham 30100 Telegraph Financials CONFIDENTIAL STMT e 11-5-14_files\colorschememapping.xml","colorschememapping.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\Genesis\Gen Ancillaries\CareerStaff+\MI Bingham Farms (Detroit )\2014 Relocation\RFPs+\30100 Telegraph+\CONFIDENTIALITY\CS Bingham 30100 Telegraph Financials CONFIDENTIAL STMT e 11-5-14_files\colorschememapping.xml","","0 B","314.00 B","-314.00 B","","11/5/2014 11:44:23 AM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\Genesis\Gen Ancillaries\CareerStaff+\MI Bingham Farms (Detroit )\2014 Relocation\RFPs+\30100 Telegraph+\CONFIDENTIALITY\CS Bingham 30100 Telegraph Financials CONFIDENTIAL STMT e 11-5-14_files\filelist.xml","filelist.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\Genesis\Gen Ancillaries\CareerStaff+\MI Bingham Farms (Detroit )\2014 Relocation\RFPs+\30100 Telegraph+\CONFIDENTIALITY\CS Bingham 30100 Telegraph Financials CONFIDENTIAL STMT e 11-5-14_files\filelist.xml","","0 B","382.00 B","-382.00 B","","11/5/2014 11:44:24 AM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\Genesis\Gen Ancillaries\CareerStaff+\MI Bingham Farms (Detroit )\2014 Relocation\RFPs+\30100 Telegraph+\CONFIDENTIALITY\CS Bingham 30100 Telegraph Financials CONFIDENTIAL STMT e 11-5-14_files\image001.jpg","image001.jpg",".jpg","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\Genesis\Gen Ancillaries\CareerStaff+\MI Bingham Farms (Detroit )\2014 Relocation\RFPs+\30100 Telegraph+\CONFIDENTIALITY\CS Bingham 30100 Telegraph Financials CONFIDENTIAL STMT e 11-5-14_files\image001.jpg","","0 B","3.83 KB","-3,927.00 B","","11/5/2014 11:44:23 AM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\Genesis\Gen Ancillaries\CareerStaff+\MI Bingham Farms (Detroit )\2014 Relocation\RFPs+\30100 Telegraph+\CONFIDENTIALITY\CS Bingham 30100 Telegraph Financials CONFIDENTIAL STMT e 11-5-14_files\image002.jpg","image002.jpg",".jpg","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\Genesis\Gen Ancillaries\CareerStaff+\MI Bingham Farms (Detroit )\2014 Relocation\RFPs+\30100 Telegraph+\CONFIDENTIALITY\CS Bingham 30100 Telegraph Financials CONFIDENTIAL STMT e 11-5-14_files\image002.jpg","","0 B","2.05 KB","-2,102.00 B","","11/5/2014 11:44:23 AM","Review for deletion or keep","File not in Source"
